"","observed_scientific_name","valid_scientific_name","rank","vernacular_fr","kingdom","phylum","class","order","family","genus","species","itis_code"
"3063","Bryotropha hodgesi","Bryotropha hodgesi","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Gelechiidae","Bryotropha","Bryotropha hodgesi",NA
"3064","Retinia gemistrigulana","Retinia gemistrigulana","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Retinia","Retinia gemistrigulana",NA
"3065","Coleophora laticornella","Coleophora laticornella","species","Porte-case du pacanier","Animalia","Arthropoda","Insecta","Lepidoptera","Coleophoridae","Coleophora","Coleophora laticornella",NA
"3066","Pyrausta subsequalis","Pyrausta subsequalis","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Crambidae","Pyrausta","Pyrausta subsequalis",NA
"3067","Anavitrinella addendaria","Anavitrinella addendaria","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Anavitrinella","Anavitrinella addendaria",NA
"3068","Mompha falcata","Mompha falcata","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Momphidae","Mompha","Mompha falcata",NA
"3069","Hypena bijugalis","Hypena bijugalis","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Hypena","Hypena bijugalis",NA
"3070","Nymphuliella daeckealis","Nymphuliella daeckealis","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Crambidae","Nymphuliella","Nymphuliella daeckealis",NA
"3071","Eudarcia eunitariaeella","Eudarcia eunitariaeella","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Meessiidae","Eudarcia","Eudarcia eunitariaeella",NA
"3072","Chionodes imber","Chionodes imber","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Gelechiidae","Chionodes","Chionodes imber",NA
"3073","Homosetia bifasciella","Homosetia bifasciella","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Meessiidae","Homosetia","Homosetia bifasciella",NA
"3074","Dichomeris mercatrix","Dichomeris mercatrix","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Gelechiidae","Dichomeris","Dichomeris mercatrix",NA
"3075","Elachista cucullata","Elachista cucullata","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Elachistidae","Elachista","Elachista cucullata",NA
"3076","Fissicrambus mutabilis","Fissicrambus mutabilis","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Crambidae","Fissicrambus","Fissicrambus mutabilis",NA
"3077","Depressaria cinereocostella","Depressaria cinereocostella","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Depressariidae","Depressaria","Depressaria cinereocostella",NA
"3078","Gnorimoschema gallaesolidaginis","Gnorimoschema gallaesolidaginis","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Gelechiidae","Gnorimoschema","Gnorimoschema gallaesolidaginis",NA
"3079","Aroga","Aroga","genus","","Animalia","Arthropoda","Insecta","Lepidoptera","Gelechiidae","Aroga","",NA
"3080","Ipimorpha","Ipimorpha","genus","","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Ipimorpha","",NA
"3081","Acleris schalleriana","Acleris schalleriana","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Acleris","Acleris schalleriana",NA
"3082","Trypanisma","Trypanisma","genus","","Animalia","Arthropoda","Insecta","Lepidoptera","Gelechiidae","Trypanisma","",NA
"3083","Evergestis unimacula","Evergestis unimacula","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Crambidae","Evergestis","Evergestis unimacula",NA
"3084","Syricoris lacunana","Syricoris lacunana","species","Tordeuse du fraisier","Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Syricoris","Syricoris lacunana",NA
"3085","Homosetia costisignella","Homosetia costisignella","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Meessiidae","Homosetia","Homosetia costisignella",NA
"3086","Apotomis bifida","Apotomis bifida","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Apotomis","Apotomis bifida",NA
"3087","Dichomeris serrativittella","Dichomeris serrativittella","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Gelechiidae","Dichomeris","Dichomeris serrativittella",NA
"3088","Gelechia sabinellus","Gelechia sabinellus","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Gelechiidae","Gelechia","Gelechia sabinellus",NA
"3089","Coleotechnites occidentis","Coleotechnites occidentis","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Gelechiidae","Coleotechnites","Coleotechnites occidentis",NA
"3090","Coleophora maritella","Coleophora maritella","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Coleophoridae","Coleophora","Coleophora maritella",NA
"3091","Petrophora subaequaria","Petrophora subaequaria","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Petrophora","Petrophora subaequaria","942555"
"3092","Eupithecia borealis","Eupithecia borealis","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Eupithecia","Eupithecia borealis",NA
"3093","Meganola","Meganola","genus","","Animalia","Arthropoda","Insecta","Lepidoptera","Nolidae","Meganola","",NA
"3094","Tineidae","Tineidae","family","","Animalia","Arthropoda","Insecta","Lepidoptera","Tineidae","","",NA
"3095","Ectoedemia canutus","Ectoedemia canutus","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Nepticulidae","Ectoedemia","Ectoedemia canutus",NA
"3096","Coptotriche malifoliella","Coptotriche malifoliella","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Tischeriidae","Coptotriche","Coptotriche malifoliella",NA
"3097","Scrobipalpa","Scrobipalpa","genus","","Animalia","Arthropoda","Insecta","Lepidoptera","Gelechiidae","Scrobipalpa","",NA
"3098","Schinia","Schinia","genus","","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Schinia","",NA
"3099","Pseudopostega","Pseudopostega","genus","","Animalia","Arthropoda","Insecta","Lepidoptera","Opostegidae","Pseudopostega","",NA
"3100","Carpatolechia notatella","Carpatolechia notatella","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Gelechiidae","Carpatolechia","Carpatolechia notatella",NA
"3101","Hypena","Hypena","genus","","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Hypena","",NA
"3102","Apamea apamiformis","Apamea apamiformis","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Apamea","Apamea apamiformis",NA
"3103","Calledapteryx dryopterata","Calledapteryx dryopterata","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Uraniidae","Calledapteryx","Calledapteryx dryopterata",NA
"3104","Caloptilia burgessiella","Caloptilia burgessiella","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Gracillariidae","Caloptilia","Caloptilia burgessiella",NA
"3105","Blastobasis pulchella","Blastobasis pulchella","species","Euresia pulchella","Animalia","Arthropoda","Insecta","Lepidoptera","Blastobasidae","Blastobasis","Blastobasis pulchella",NA
"3106","Synanthedon pictipes","Synanthedon pictipes","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Sesiidae","Synanthedon","Synanthedon pictipes",NA
"3107","Phtheochroa riscana","Phtheochroa riscana","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Phtheochroa","Phtheochroa riscana",NA
"3108","Corticivora clarki","Corticivora clarki","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Corticivora","Corticivora clarki",NA
"3109","Xanthorhoe baffinensis","Xanthorhoe baffinensis","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Xanthorhoe","Xanthorhoe baffinensis",NA
"3110","Dichrorampha aeratana","Dichrorampha aeratana","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Dichrorampha","Dichrorampha aeratana",NA
"3111","Cydia marita","Cydia marita","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Cydia","Cydia marita",NA
"3112","Martania","Martania","genus","","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Martania","",NA
"3113","Phyllonorycter diversella","Phyllonorycter diversella","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Gracillariidae","Phyllonorycter","Phyllonorycter diversella",NA
"3114","Coleotechnites blastovora","Coleotechnites blastovora","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Gelechiidae","Coleotechnites","Coleotechnites blastovora",NA
"3115","Hahncappsia","Hahncappsia","genus","","Animalia","Arthropoda","Insecta","Lepidoptera","Crambidae","Hahncappsia","",NA
"3116","Filatima abactella","Filatima abactella","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Gelechiidae","Filatima","Filatima abactella",NA
"3117","Battaristis vittella","Battaristis vittella","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Gelechiidae","Battaristis","Battaristis vittella",NA
"3118","Donacaula dispersellus","Donacaula melinellus","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Crambidae","Donacaula","Donacaula melinellus",NA
"3119","Argyresthia subreticulata","Argyresthia subreticulata","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Argyresthiidae","Argyresthia","Argyresthia subreticulata",NA
"3120","Renia discoloralis","Renia discoloralis","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Renia","Renia discoloralis",NA
"3121","Ancylis goodelliana","Ancylis goodelliana","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Ancylis","Ancylis goodelliana",NA
"3122","Chionodes psiloptera","Chionodes psiloptera","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Gelechiidae","Chionodes","Chionodes psiloptera",NA
"3123","Macaria coortaria","Macaria coortaria","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Macaria","Macaria coortaria",NA
"3124","Boloria chariclea arctica","Boloria chariclea arctica","subspecies","","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Boloria","Clossiana chariclea",NA
"3125","Nanna","Nanna","genus","Sîn","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Nanna","",NA
"3126","Euxoa tristicula","Euxoa tristicula","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Euxoa","Euxoa tristicula",NA
"3127","Leucania amygdalina","Leucania linita","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Leucania","Leucania linita",NA
"3128","Dolichomia","Dolichomia","genus","","Animalia","Arthropoda","Insecta","Lepidoptera","Pyralidae","Dolichomia","",NA
"3129","Dichomeris marginella","Dichomeris marginella","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Gelechiidae","Dichomeris","Dichomeris marginella",NA
"3130","Chalcoela iphitalis","Chalcoela iphitalis","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Crambidae","Chalcoela","Chalcoela iphitalis",NA
"3131","Thopeutis forbesellus","Thopeutis forbesellus","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Pyralidae","Thopeutis","Thopeutis forbesellus",NA
"3132","Anhimella contrahens","Anhimella contrahens","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Anhimella","Anhimella contrahens",NA
"3133","Cabera borealis","Cabera borealis","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Cabera","Cabera borealis",NA
"3134","Ancylis brauni","Ancylis brauni","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Ancylis","Ancylis brauni",NA
"3135","Sesia spartani","Sesia spartani","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Sesiidae","Sesia","Sesia spartani",NA
"3136","Hedya ochroleucana","Hedya ochroleucana","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Hedya","Hedya ochroleucana",NA
"3137","Parascotia fuliginaria","Parascotia fuliginaria","species","Inégale","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Parascotia","Parascotia fuliginaria",NA
"3138","Ephippiphora","Grapholita","genus","","Animalia","Arthropoda","Malacostraca","Lepidoptera","Tortricidae","Charcotia","",NA
"3139","Parornix kalmiella","Parornix kalmiella","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Gracillariidae","Parornix","Parornix kalmiella",NA
"3140","Phiaris","Phiaris","genus","","Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Phiaris","",NA
"3141","Polopeustis arctiella","Polopeustis arctiella","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Pyralidae","Polopeustis","Polopeustis arctiella",NA
"3142","Gretchena semialba","Gretchena semialba","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Gretchena","Gretchena semialba",NA
"3143","Bohemannia pulverosella","Bohemannia pulverosella","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Nepticulidae","Bohemannia","Bohemannia pulverosella",NA
"3144","Apantesis arge","Apantesis","genus","","Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Apantesis","Apantesis arge",NA
"3145","Walshia miscecolorella","Walshia miscecolorella","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Cosmopterigidae","Walshia","Walshia miscecolorella",NA
"3146","Synanthedon novaroensis","Synanthedon novaroensis","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Sesiidae","Synanthedon","Synanthedon novaroensis",NA
"3147","Eupithecia satyrata","Eupithecia satyrata","species","Eupithécie satyre","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Eupithecia","Eupithecia satyrata",NA
"3148","Limenitis lorquini","Limenitis lorquini","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Limenitis","Limenitis lorquini",NA
"3149","Eupithecia anticaria","Eupithecia anticaria","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Eupithecia","Eupithecia anticaria",NA
"3150","Eupithecia fumosa","Eupithecia fumosa","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Eupithecia","Eupithecia assimilata",NA
"3151","Eupithecia luteata","Eupithecia lariciata","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Eupithecia","Eupithecia lariciata",NA
"3152","Xestia tecta","Xestia tecta","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Xestia","Xestia tecta",NA
"3153","Biston","Biston","genus","","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Biston","",NA
"3154","Anania extricalis","Anania extricalis","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Crambidae","Anania","Anania extricalis",NA
"3155","Acrobasis juglandis","Acrobasis juglandis","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Pyralidae","Acrobasis","Acrobasis juglandis",NA
"3156","Olethreutes mysteriana","Olethreutes mysteriana","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Olethreutes","Olethreutes mysteriana",NA
"3157","Hydria undulata","Rheumaptera undulata","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Rheumaptera","Rheumaptera undulata",NA
"3158","Ypsolopha","Ypsolopha","genus","","Animalia","Arthropoda","Insecta","Lepidoptera","Ypsolophidae","Ypsolopha","",NA
"3159","Eupithecia casloata","Eupithecia casloata","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Eupithecia","Eupithecia casloata",NA
"3160","Argynnis","Argynnis","genus","","Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Argynnis","",NA
"3161","Sthenopis pretiosus","Sthenopis pretiosus","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Hepialidae","Sthenopis","Sthenopis pretiosus",NA
"3162","Synanthedon bolteri","Synanthedon bolteri","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Sesiidae","Synanthedon","Synanthedon bolteri",NA
"3163","Coleophora atromarginata","Coleophora atromarginata","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Coleophoridae","Coleophora","Coleophora atromarginata",NA
"3164","Papestra quadrata","Papestra quadrata","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Papestra","Papestra quadrata",NA
"3165","Cochylichroa hospes","Cochylichroa hospes","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Cochylis","Cochylichroa hospes",NA
"3166","Homoeosoma electella","Homoeosoma electella","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Pyralidae","Homoeosoma","Homoeosoma electella",NA
"3167","Caloptilia vacciniella","Caloptilia vacciniella","species","","Animalia","Arthropoda","Insecta","Lepidoptera","Gracillariidae","Caloptilia","Caloptilia vacciniella",NA
